author,text,hashtags,likes,retweets,replies,views,created_at,url
언니감전된거아니야,"250530 일본 도쿄'SHE' 릴리즈 니 에루상ㅋ 나니가 스키 ~?
짜란다짜란다 #HMV &BOOKS SHIBUYA #니엘 #NIEL","#HMV,#니엘,#NIEL",0,0,0,0,2025-05-30T15:06:47.000Z,https://x.com/220v_shock/status/1928468137927741721
퀸동주,루비쨩 나니가 스키 날리 콜라보챌린지dance ⁠,,0,0,0,0,2025-05-30T15:16:16.000Z,https://x.com/queendongju01/status/1928470520858579046
빈동자 ૮꒰ ྀི . . ꒱ა,"250531 미팬 나니가 스키  ?
ㄴ 초코민트 요리모 아 나 타 ~ #라이즈 #RIIZE #원빈 #WONBIN","#라이즈,#RIIZE,#원빈,#WONBIN",0,0,0,0,2025-05-31T02:33:14.000Z,https://x.com/Bin_dongja/status/1928640885316591751
지수 ◡̎,250524 드림퀘스트 팬미팅 첫콘  #제노 #JENO 나니가 스키  발라드 버전 부르는 제노 ㅋㅋㅋㅋㅋ,"#제노,#JENO",0,0,0,0,2025-05-24T09:48:39.000Z,https://x.com/tomoyo_o93/status/1926213749892849927
·,더비쨩 ~ 하잇 ~  나니가 스키  ~,,0,0,0,0,2025-05-30T14:22:57.000Z,https://x.com/coke_412/status/1928457105050333325
초코보,나니가 스키,,0,0,0,0,2025-05-28T07:18:15.000Z,https://x.com/Scottish_Fold12/status/1927625450613862508
더,"알엠알피떱라방.말하자면완전체본싱어영포노래방not웸블리마마다죽자무대소쇼미정국 나니가 스키 멤버별챌아몬드초콜릿챌럽샤챌군대입털라방전원탈색전원아이도루의상컨셉스위치단체콘일본어곡한국어곡으로말아오기를해달라고..... crystalsnow내놔 
렛고망사랑무대한국인좀.보자 일본무대다내놔",,0,0,0,0,2025-06-02T17:14:10.000Z,https://x.com/more_minam/status/1929587354987094455
s,석과비니  나니가 스키  챌린지,,0,0,0,0,2025-05-31T02:04:40.000Z,https://x.com/BSeunseok/status/1928633699081593291
talk…,석과비니  나니가 스키  !!,,0,0,0,0,2025-05-31T01:19:26.000Z,https://x.com/bbini_1/status/1928622315690143963
·,나니가 스키 챌린지 이거진짜예요?,,0,0,0,0,2025-05-31T14:08:16.000Z,https://x.com/2tonlover/status/1928815795913499095
베베,ㅁㅊ 라이즈  나니가 스키  믿고잇엇다구여,,0,0,0,0,2025-05-31T14:03:05.000Z,https://x.com/antonbabyyy/status/1928814493313745264
체크,"ㅁㅊ 우붐  나니가 스키  왔다!!!
근데 중간 코끼리 소리 뭐예요?
이 버전 진짜 처음 봄ㅋㅋㅋㅋㅋㅋ",,0,0,0,0,2025-05-30T10:28:17.000Z,https://x.com/seeeee_00_/status/1928398047962378312
코코넛,나니가 스키  숑쇼 버전을 진짜 해주네,,0,0,0,0,2025-05-31T01:41:28.000Z,https://x.com/kokone2345/status/1928627861046317297
루,"엔시티드림 나니가 스키 찍는데 얼마나 걸렸을지 감도안옴
인원 나누기부터 각자맡은역할까지
비하인드보고싶다",,0,0,0,0,2025-05-25T14:40:23.000Z,https://x.com/minn_0813/status/1926649553257718266
김왈왈 화이트,나니가 스키 ~?,,0,0,0,0,2025-06-04T15:16:46.000Z,https://x.com/kim_wal_wal_/status/1930282586963882170
살라모,"진짜 완전 닿았어요 나니가 스키 를 이길 개그 가  이제 없을듯할 정도 사실 스토리고 뭐고 그냥 열과 성을 다해 개그를 치려고 햇습니다
그 마음이 닿았길..♡ x.com/sallamo357708/…",,0,0,0,0,2025-06-02T15:49:02.000Z,https://x.com/sallamo357708/status/1929565934076760179
얼합레전드2J,"2025.05.31. IN A  MINUTE
FAN MEETING IN TOKYO 1부
재준's  나니가 스키  챌린지
어떻게 이렇게 귀여울 수 있지....(기절) #이재준 #재준 #JAEJUN #INAMINUTE #인어미닛 #인어미닛재준","#이재준,#재준,#JAEJUN,#INAMINUTE,#인어미닛,#인어미닛재준",0,0,0,0,2025-06-04T08:32:48.000Z,https://x.com/esfphabit/status/1930180926686015919
한국e스포츠협회 (KeSPA),"[2025 LCK AS 상반기 아카데미 리그] 챔피언 세리머니

“ 나니가 스키 ?”
“가장 좋은 건 당연히… kt Rolster Academy~!”

우승의 기쁨을 고스란히 담아낸
kt Rolster Academy의 ‘ 나니가 스키  챌린지’, 지금 릴스에서 확인해보세요",,0,0,0,0,2025-06-02T09:41:27.000Z,https://x.com/kespa/status/1929473428790112708
rockstar_zhong, 천러 가  너무 상큼하고 깜찍해  나니가 스키  챌린지 생갇했던거보다 더 귀여워서 너무 좋아 ㅎㅎㅎㅎㅎㅎ,,0,0,0,0,2025-05-25T16:23:55.000Z,https://x.com/rockstar_zhong/status/1926675608332870072
𓍼,"구름쨩
하이 나니가 스키 ?
엘지스윕승 요리모
박승규 주간타율1위!!!!!!!! 주간 타율 순위 1위 박승규!!!",,0,0,0,0,2025-06-01T13:27:05.000Z,https://x.com/SL1ove47/status/1929167820635414669
재목,"문명특급 재쓰비 2 미공개 클립
재쓰비 111번째 개인기)  나니가 스키  성대모사

초코민토 가사 부르는 것까진 많이 봤는데 뒤에 트로트 반주로 바뀌는 부분까지 불러주는  나니가 스키 는 처음 봐요 ㅠㅋㅋㅋ 소녀시대 아갓보처럼 반전되는 멜로디라고 말아주는데 진짜 웃김",,0,0,0,0,2025-05-27T06:18:25.000Z,https://x.com/log_jaemock/status/1927248005486231719
사칠쨩하이나니가스키초코민또요리모햠스터,"와 뢰전드...... 파루루 너는 오늘 부터 공주다.
공주가 아니고서야 이렇게 빡센 옷 입을리가 없다. 
나 3달동안 파루루 옷 만들고 있다.
근데 공주면 빛나야하는게 당연한거 아닌가? 
프리파라는 빛나야한다.",,0,0,0,0,2025-06-03T06:40:38.000Z,https://x.com/04720665c/status/1929790311066173496
믕,"폐백 vs 제사

재관쨩
예? 나니가 스키 폐백인줄 x.com/solumm_1004/st…",,0,0,0,0,2025-06-01T00:01:52.000Z,https://x.com/solumm_1004/status/1928965183809958220
백설기,"250527 틱톡 라이브  일본에서 하려고 특별히 커버곡을 준비하는데 가사 외우는 게 진짜 어렵더라고  유명한 노래니까 아는 분들도 많이 계시지 않을까? 나니가 스키  노래 부르나?(아님)
재준이는 쿠키앤크림 파트 ꒰ ꒱ #재준 #JAEJUN #ジェジュン #인어미닛 #InAMinute","#재준,#JAEJUN,#ジェジュン,#인어미닛,#InAMinute",0,0,0,0,2025-05-27T15:37:19.000Z,https://x.com/2J_love_letter/status/1927388655955406922
다죽쟈,해민쨩  나니가 스키 바가지가 너무 새요 어떡해요....,,0,0,0,0,2025-05-29T12:14:01.000Z,https://x.com/ekwnrwi/status/1928062270896247253
나또 ໒꒱ ₊˚⊹,도영쨩~?  나니가 스키  ~?  제스처 가  ㄴㅁ 귀여웅거야... (시킨적없음  ),,0,0,0,0,2025-05-28T14:10:17.000Z,https://x.com/dkrldo0/status/1927729143451467808
미슐랭,"피리쨩~
하이 나니가 스키 ?!
아.나.타. 브금이 들리는 것 같아요 공차에서 프로모션으로 용복이 뱃지나온데 와웅 ㅠㅠ 당장쟁여야지",,0,0,0,0,2025-05-29T04:53:05.000Z,https://x.com/winebread0915/status/1927951303453339941
실,투문짱  나니가 스키  레이더 요리모 해츨링  #서호,#서호,0,0,0,0,2025-06-04T10:31:23.000Z,https://x.com/tjghrdd/status/1930210770585039291
